year,name,district,approval,same_as_president
2014,"Roberts, Mark",TX-02,0.38,False
2014,"Johnson, Sam",TX-03,0.38,False
2014,"Blair, Paul",TX-03,0.38,False
2014,"Ratcliffe, John",TX-04,0.38,False
2014,"Hensarling, Jeb",TX-05,0.38,False
2014,"Ashby, Ken",TX-05,0.38,False
2014,"Barton, Joe",TX-06,0.38,False
2014,"Cozad, David E.",TX-06,0.38,True
2014,"Chauvin, Hugh",TX-06,0.38,False
2014,"Culberson, John",TX-07,0.38,False
2014,"Cargas, James",TX-07,0.38,True
2014,"Fowler, Gerald",TX-07,0.38,False
2014,"Brady, Kevin",TX-08,0.38,False
2014,"Petty, Ken",TX-08,0.38,False
2014,"Green, Al",TX-09,0.38,True
2014,"Johnson, Johnny",TX-09,0.38,False
2014,"McCaul, Michael",TX-10,0.38,False
2014,"Walter-Cadien, Tawana",TX-10,0.38,True
2014,"Kelsey, Bill",TX-10,0.38,False
2014,"Conaway, Mike",TX-11,0.38,False
2014,"Lange, Ryan T.",TX-11,0.38,False
2014,"Granger, Kay",TX-12,0.38,False
2014,"Greene, Mark",TX-12,0.38,True
2014,"Colliver, Ed",TX-12,0.38,False
2014,"Thornberry, Mac",TX-13,0.38,False
2014,"Minter, Mike",TX-13,0.38,True
2014,"Pivoda, Emily",TX-13,0.38,False
2014,"Cook, Don",TX-13,0.38,False
2014,"Weber, Randy",TX-14,0.38,False
2014,"Brown, Donald G.",TX-14,0.38,True
2014,"Wieder, John",TX-14,0.38,False
2014,"Hinojosa, Rubén",TX-15,0.38,True
2014,"Zamora, Eddie",TX-15,0.38,False
2014,"Partain, Johnny",TX-15,0.38,False
2014,"O'Rourke, Beto",TX-16,0.38,True
2014,"Roen, Corey",TX-16,0.38,False
2014,"Perez, Jaime O.",TX-16,0.38,False
2014,"Flores, Bill",TX-17,0.38,False
2014,"Haynes, Nick",TX-17,0.38,True
2014,"Hamilton, Shawn Michael",TX-17,0.38,False
2014,"Jackson Lee, Sheila",TX-18,0.38,True
2014,"Seibert, Sean",TX-18,0.38,False
2014,"Duncan, Vince",TX-18,0.38,False
2014,"Alessi, Remington",TX-18,0.38,False
2014,"Neugebauer, Randy",TX-19,0.38,False
2014,"Marchbanks, Neal",TX-19,0.38,True
2014,"Peterson, Richard (Chip)",TX-19,0.38,False
2014,"Vance, Donald L.",TX-19,0.38,False
2014,"Castro, Joaquin",TX-20,0.38,True
2014,"Blunt, Jeffrey C.",TX-20,0.38,False
2014,"Smith, Lamar",TX-21,0.38,False
2014,"Diaz, Antonio",TX-21,0.38,False
2014,"Shields, Ryan",TX-21,0.38,False
2014,"Olson, Pete",TX-22,0.38,False
2014,"Briscoe, Frank",TX-22,0.38,True
2014,"Lapham, Rob",TX-22,0.38,False
2014,"Hurd, Will",TX-23,0.38,False
2014,"Gallego, Pete P.",TX-23,0.38,True
2014,"Corvalan, Ruben",TX-23,0.38,False
2014,"Marchant, Kenny E.",TX-24,0.38,False
2014,"McGehearty, Patrick",TX-24,0.38,True
2014,"Kolls, Mike",TX-24,0.38,False
2014,"Williams, Roger",TX-25,0.38,False
2014,"Montoya, Marco",TX-25,0.38,True
2014,"Betz, John",TX-25,0.38,False
2014,"Burgess, Michael",TX-26,0.38,False
2014,"Boler, Mark",TX-26,0.38,False
2014,"Farenthold, Blake",TX-27,0.38,False
2014,"Reed, Wesley",TX-27,0.38,True
2014,"Simonson, Roxanne",TX-27,0.38,False
2014,"Cuellar, Henry",TX-28,0.38,True
2014,"Aikens, William",TX-28,0.38,False
2014,"Cary, Michael D.",TX-28,0.38,False
2014,"Green, Gene",TX-29,0.38,True
2014,"Stanczak, James",TX-29,0.38,False
2014,"Johnson, Eddie Bernice",TX-30,0.38,True
2014,"Koch, Max W., III",TX-30,0.38,False
2014,"Williams, Eric LeMonte",TX-30,0.38,False
2014,"Carter, John",TX-31,0.38,False
2014,"Minor, Louie",TX-31,0.38,True
2014,"Ballard, Scott J.",TX-31,0.38,False
2014,"Sessions, Pete",TX-32,0.38,False
2014,"Perez, Frank",TX-32,0.38,True
2014,"Rankin, Ed",TX-32,0.38,False
2014,"Veasey, Marc",TX-33,0.38,True
2014,"Reeves, Jason",TX-33,0.38,False
2014,"Vela, Filemon B.",TX-34,0.38,True
2014,"Smith, Larry S.",TX-34,0.38,False
2014,"Rowley, Ryan",TX-34,0.38,False
2014,"Doggett, Lloyd",TX-35,0.38,True
2014,"Narvaiz, Susan",TX-35,0.38,False
2014,"Bruner, Cory W.",TX-35,0.38,False
2014,"Swift, Kat",TX-35,0.38,False
2014,"Babin, Brian",TX-36,0.38,False
2014,"Cole, Michael K.",TX-36,0.38,True
2014,"Veach, Rodney",TX-36,0.38,False
2014,"Ridley, Hal J., Jr.",TX-36,0.38,False
2014,"Bishop, Rob",UT-01,0.28,False
2014,"McAleer, Donna",UT-01,0.28,True
2014,"Bowden, Craig",UT-01,0.28,False
2014,"Vance, Dwayne A.",UT-01,0.28,False
2014,"Stewart, Chris",UT-02,0.28,False
2014,"Robles, Luz",UT-02,0.28,True
2014,"McCausland, Shaun",UT-02,0.28,False
2014,"Hill, Wayne L.",UT-02,0.28,False
2014,"Barron, Bill",UT-02,0.28,False
2014,"Rogers, Warren",UT-02,0.28,False
2014,"Chaffetz, Jason",UT-03,0.28,False
2014,"Wonnacott, Brian",UT-03,0.28,True
2014,"Strong, Zack",UT-03,0.28,False
2014,"Tryon, Stephen P.",UT-03,0.28,False
2014,"Mates, Ben J.",UT-03,0.28,False
2014,"Else, David A.",UT-03,0.28,False
2014,"Love, Mia B.",UT-04,0.28,False
2014,"Owens, Doug",UT-04,0.28,True
2014,"Aalders, Tim",UT-04,0.28,False
2014,"Simonsen, Collin Robert",UT-04,0.28,False
2014,"Vein, Jim L.",UT-04,0.28,False
2014,"Welch, Peter",VT-00,,True
2014,"Donka, Mark",VT-00,,False
2014,"Ericson, Cris",VT-00,,False
2014,"Andrews, Matthew",VT-00,,False
2014,"Trudell, Jerry",VT-00,,False
2014,"Meyer, Randall",VT-00,,False
2014,"Wittman, Robert J. ""Rob""",VA-01,0.43,False
2014,"Mosher, Norman G. ""Norm",VA-01,0.43,True
2014,"Parker, Glenda Gail",VA-01,0.43,False
2014,"Rigell, E. Scott",VA-02,0.43,False
2014,"Patrick, Suzanne D.",VA-02,0.43,True
2014,"Scott, Robert C. ""Bobby""",VA-03,0.43,True
2014,"Forbes, J. Randy",VA-04,0.43,False
2014,"Fausz, Elliott G.",VA-04,0.43,True
2014,"Brown, Bo C.",VA-04,0.43,False
2014,"Hurt, Robert",VA-05,0.43,False
2014,"Gaughan, W. Lawrence",VA-05,0.43,True
2014,"Jones, Paul F.",VA-05,0.43,False
2014,"Hildebrandt, Kenneth J.",VA-05,0.43,False
2014,"Goodlatte, Robert W. ""Bob""",VA-06,0.43,False
2014,"Hammer, William M. ""Will""",VA-06,0.43,False
2014,"Hildebrandt, Elaine B.",VA-06,0.43,False
2014,"Brat, Dave A.",VA-07,0.43,False
2014,"Trammell, John K. ""Jack""",VA-07,0.43,True
2014,"Carr, James A., Jr.",VA-07,0.43,False
2014,"Beyer, Donald S., Jr.",VA-08,0.43,True
2014,"Edmond, Micah K.",VA-08,0.43,False
2014,"Beck, Gwendolyn J.",VA-08,0.43,False
2014,"Carson, Jeffrey S.",VA-08,0.43,False
2014,"Blais, Gerard C. ""Gerry,"" III",VA-08,0.43,False
2014,"Griffith, H. Morgan",VA-09,0.43,False
2014,"Carr, William R., Jr.",VA-09,0.43,False
2014,"Comstock, Barbara J.",VA-10,0.43,False
2014,"Foust, John W.",VA-10,0.43,True
2014,"Redpath, William B.",VA-10,0.43,False
2014,"Eickholt, Brad A.",VA-10,0.43,False
2014,"Blais, Dianne L.",VA-10,0.43,False
2014,"Connolly, Gerald E. ""Gerry""",VA-11,0.43,True
2014,"Scholte, Suzanne K.",VA-11,0.43,False
2014,"Harrold, Marc M.",VA-11,0.43,False
2014,"Galdo, Joe F.",VA-11,0.43,False
2014,"DelBene, Suzan",WA-01,0.44,True
2014,"Celis, Pedro",WA-01,0.44,False
2014,"Larsen, Rick",WA-02,0.44,True
2014,"Guillot, B.J.",WA-02,0.44,False
2014,"Beutler, Jaime Herrera",WA-03,0.44,False
2014,"Dingethal, Bob",WA-03,0.44,True
2014,"Newhouse, Dan",WA-04,0.44,False
2014,"Didier, Clint",WA-04,0.44,False
2014,"Rodgers, Cathy McMorris",WA-05,0.44,False
2014,"Pakootas, Joseph (Joe)",WA-05,0.44,True
2014,"Kilmer, Derek",WA-06,0.44,True
2014,"McClendon, Marty",WA-06,0.44,False
2014,"McDermott, Jim",WA-07,0.44,True
2014,"Keller, Craig",WA-07,0.44,False
2014,"Reichert, Dave",WA-08,0.44,False
2014,"Ritchie, Jason",WA-08,0.44,True
2014,"Smith, Adam",WA-09,0.44,True
2014,"Basler, Doug",WA-09,0.44,False
2014,"Heck, Denny",WA-10,0.44,True
2014,"McDonald, Joyce",WA-10,0.44,False
2014,"McKinley, David B.",WV-01,0.24,False
2014,"Gainer, Glen B., III",WV-01,0.24,True
2014,"Wood, Chuck",WV-01,0.24,False
2014,"Mooney, Alex X.",WV-02,0.24,False
2014,"Fluharty, Robert Lawrence",WV-02,0.24,False
2014,"Casey, Nick",WV-02,0.24,True
2014,"Rabel, Ed",WV-02,0.24,False
2014,"Jones, Davy",WV-02,0.24,False
2014,"Sullivan, Liz",WV-02,0.24,False
2014,"Jenkins, Evan",WV-03,0.24,False
2014,"Rahall, Nick J., II",WV-05,0.24,True
2014,"Ryan, Paul",WI-01,0.43,False
2014,"Zerban, Rob",WI-01,0.43,True
2014,"Deschler, Keith R.",WI-01,0.43,False
2014,"Pocan, Mark",WI-02,0.43,True
2014,"Theron, Peter",WI-02,0.43,False
2014,"Kind, Ron",WI-03,0.43,True
2014,"Kurtz, Tony",WI-03,0.43,False
2014,"Van Doren, Ken",WI-03,0.43,False
2014,"Moore, Gwen",WI-04,0.43,True
2014,"Sebring, Dan",WI-04,0.43,False
2014,"Raymond, Robert R.",WI-04,0.43,False
2014,"Sensenbrenner, F. James., Jr.",WI-05,0.43,False
2014,"Rockwood, Chris",WI-05,0.43,True
2014,"Grothman, Glenn",WI-06,0.43,False
2014,"Harris, Mark L.",WI-06,0.43,True
2014,"Fahrendorf, Gus",WI-06,0.43,False
2014,"Duffy, Sean",WI-07,0.43,False
2014,"Schiess, John",WI-07,0.43,False
2014,"Westlund, Kelly",WI-07,0.43,True
2014,"Dale, Lawrence",WI-07,0.43,False
2014,"Taylor, Rob",WI-07,0.43,False
2014,"Ribble, Reid J.",WI-08,0.43,False
2014,"Gruett, Ron",WI-08,0.43,True
2014,"Lummis, Cynthia",WY-00,,False
2014,"Grayson, Richard",WY-00,,True
2014,"Brubaker, Richard",WY-00,,False
2014,"Cummings, Daniel Clyde",WY-00,,False
2016,B. Byrne,AL-1,0.4,False
2016,M. Roby,AL-2,0.4,False
2016,N. Mathis,AL-2,0.4,True
2016,M. Rogers,AL-3,0.4,False
2016,J. Smith,AL-3,0.4,True
2016,R. Aderholt,AL-4,0.4,False
2016,M. Brooks,AL-5,0.4,False
2016,W. Boyd,AL-5,0.4,True
2016,G. Palmer,AL-6,0.4,False
2016,D. Putman,AL-6,0.4,True
2016,T. Sewell,AL-7,0.4,True
2016,D. Young,AK-1,,False
2016,S. Lindbeck,AK-1,,True
2016,J. McDermott,AK-1,,False
2016,B. Souphanavong,AK-1,,False
2016,T. O'Halleran,AZ-1,0.48,True
2016,P. Babeu,AZ-1,0.48,False
2016,R. Parrish,AZ-1,0.48,False
2016,M. McSally,AZ-2,0.48,False
2016,M. Heinz,AZ-2,0.48,True
2016,R. Grijalva,AZ-3,0.48,True
2016,P. Gosar,AZ-4,0.48,False
2016,M. Weisser,AZ-4,0.48,True
2016,A. Biggs,AZ-5,0.48,False
2016,T. Fuentes,AZ-5,0.48,True
2016,D. Schweikert,AZ-6,0.48,False
2016,J. Williamson,AZ-6,0.48,True
2016,R. Gallego,AZ-7,0.48,True
2016,E. Nunez,AZ-7,0.48,False
2016,T. Franks,AZ-8,0.48,False
2016,M. Salazar,AZ-8,0.48,False
2016,K. Sinema,AZ-9,0.48,True
2016,D. Giles,AZ-9,0.48,False
2016,R. Crawford,AR-1,0.37,False
2016,M. West,AR-1,0.37,False
2016,F. Hill,AR-2,0.37,False
2016,D. Curry,AR-2,0.37,True
2016,C. Hayes,AR-2,0.37,False
2016,S. Womack,AR-3,0.37,False
2016,S. Isaacson,AR-3,0.37,False
2016,B. Westerman,AR-4,0.37,False
2016,K. Hicks,AR-4,0.37,False
2016,D. La Malfa,CA-1,0.6,False
2016,J. Reed,CA-1,0.6,True
2016,J. Huffman,CA-2,0.6,True
2016,D. Mensing,CA-2,0.6,False
2016,J. Garamendi,CA-3,0.6,True
2016,E. Cleek,CA-3,0.6,False
2016,T. McClintock,CA-4,0.6,False
2016,R. Derlet,CA-4,0.6,True
2016,M. Thompson,CA-5,0.6,True
2016,C. Santamaria,CA-5,0.6,False
2016,D. Matsui,CA-6,0.6,True
2016,R. Evans,CA-6,0.6,False
2016,A. Bera,CA-7,0.6,True
2016,S. Jones,CA-7,0.6,False
2016,P. Cook,CA-8,0.6,False
2016,R. Ramirez,CA-8,0.6,True
2016,J. McNerney,CA-9,0.6,True
2016,T. Amador,CA-9,0.6,False
2016,J. Denham,CA-10,0.6,False
2016,M. Eggman,CA-10,0.6,True
2016,M. DeSaulnier,CA-11,0.6,True
2016,R. Petersen,CA-11,0.6,False
2016,N. Pelosi,CA-12,0.6,True
2016,P. Picus,CA-12,0.6,False
2016,B. Lee,CA-13,0.6,True
2016,S. Caro,CA-13,0.6,False
2016,J. Speier,CA-14,0.6,True
2016,A. Cardenas,CA-14,0.6,False
2016,E. Swalwell,CA-15,0.6,True
2016,D. Turner,CA-15,0.6,False
2016,J. Costa,CA-16,0.6,True
2016,J. Tacherra,CA-16,0.6,False
2016,R. Khanna,CA-17,0.6,True
2016,M. Honda,CA-17,0.6,True
2016,A. Eshoo,CA-18,0.6,True
2016,R. Fox,CA-18,0.6,False
2016,Z. Lofgren,CA-19,0.6,True
2016,B. Lancaster,CA-19,0.6,False
2016,J. Panetta,CA-20,0.6,True
2016,C. Lucius,CA-20,0.6,False
2016,D. Valadao,CA-21,0.6,False
2016,E. Huerta,CA-21,0.6,True
2016,D. Nunes,CA-22,0.6,False
2016,L. Campos,CA-22,0.6,True
2016,K. McCarthy,CA-23,0.6,False
2016,W. Reed,CA-23,0.6,True
2016,S. Carbajal,CA-24,0.6,True
2016,J. Fareed,CA-24,0.6,False
2016,S. Knight,CA-25,0.6,False
2016,B. Caforio,CA-25,0.6,True
2016,J. Brownley,CA-26,0.6,True
2016,R. Dagnesses,CA-26,0.6,False
2016,J. Chu,CA-27,0.6,True
2016,J. Orswell,CA-27,0.6,False
2016,A. Schiff,CA-28,0.6,True
2016,L. Solis,CA-28,0.6,False
2016,T. Cardenas,CA-29,0.6,True
2016,R. Alarcon,CA-29,0.6,True
2016,B. Sherman,CA-30,0.6,True
2016,M. Reed,CA-30,0.6,False
2016,P. Aguilar,CA-31,0.6,True
2016,P. Chabot,CA-31,0.6,False
2016,G. Napolitano,CA-32,0.6,True
2016,R. Hernandez,CA-32,0.6,True
2016,T. Lieu,CA-33,0.6,True
2016,K. Wright,CA-33,0.6,False
2016,X. Becerra,CA-34,0.6,True
2016,A. Edwards,CA-34,0.6,True
2016,N. Torres,CA-35,0.6,True
2016,T. Fischella,CA-35,0.6,False
2016,R. Ruiz,CA-36,0.6,True
2016,J. Stone,CA-36,0.6,False
2016,K. Bass,CA-37,0.6,True
2016,C. Wiggins,CA-37,0.6,True
2016,L. Sanchez,CA-38,0.6,True
2016,R. Downing,CA-38,0.6,False
2016,E. Royce,CA-39,0.6,False
2016,B. Murdock,CA-39,0.6,True
2016,L. Roybal-Allard,CA-40,0.6,True
2016,R. Gonzalez,CA-40,0.6,False
2016,M. Takano,CA-41,0.6,True
2016,D. Shepherd,CA-41,0.6,False
2016,K. Calvert,CA-42,0.6,False
2016,T. Sheridan,CA-42,0.6,True
2016,M. Waters,CA-43,0.6,True
2016,O. Navarro,CA-43,0.6,False
2016,N. Barragan,CA-44,0.6,True
2016,I. Hall,CA-44,0.6,True
2016,M. Walters,CA-45,0.6,False
2016,R. Varasteh,CA-45,0.6,True
2016,L. Correa,CA-46,0.6,True
2016,B. Nguyen,CA-46,0.6,True
2016,A. Lowenthal,CA-47,0.6,True
2016,A. Whallon,CA-47,0.6,False
2016,D. Rohrabacher,CA-48,0.6,False
2016,S. Savary,CA-48,0.6,True
2016,D. Issa,CA-49,0.6,False
2016,D. Applegate,CA-49,0.6,True
2016,D. Hunter,CA-50,0.6,False
2016,P. Malloy,CA-50,0.6,True
2016,J. Vargas,CA-51,0.6,True
2016,J. Hidalgo,CA-51,0.6,False
2016,S. Peters,CA-52,0.6,True
2016,D. Gitsham,CA-52,0.6,False
2016,S. Davis,CA-53,0.6,True
2016,J. Veltmeyer,CA-53,0.6,False
2016,D. DeGette,CO-1,0.51,True
2016,C. Stockham,CO-1,0.51,False
2016,D. Dinges,CO-1,0.51,False
2016,J. Polis,CO-2,0.51,True
2016,N. Morse,CO-2,0.51,False
2016,R. Longstreth,CO-2,0.51,False
2016,S. Tipton,CO-3,0.51,False
2016,G. Schwartz,CO-3,0.51,True
2016,G. Kent,CO-3,0.51,False
2016,K. Buck,CO-4,0.51,False
2016,B. Seay,CO-4,0.51,True
2016,B. Griffith,CO-4,0.51,False
2016,D. Lamborn,CO-5,0.51,False
2016,M. Plowright,CO-5,0.51,True
2016,M. McRedmond,CO-5,0.51,False
2016,M. Coffman,CO-6,0.51,False
2016,M. Carroll,CO-6,0.51,True
2016,N. Olsen,CO-6,0.51,False
2016,R. Worthey,CO-6,0.51,False
2016,E. Perlmutter,CO-7,0.51,True
2016,G. Athanasopoulos,CO-7,0.51,False
2016,M. Buchanan,CO-7,0.51,False
2016,J. Larson,CT-1,0.59,True
2016,M. Corey,CT-1,0.59,False
2016,M. DeRosa,CT-1,0.59,False
2016,J. Courtney,CT-2,0.59,True
2016,D. Novak,CT-2,0.59,False
2016,J. Pelto,CT-2,0.59,False
2016,D. Reale,CT-2,0.59,False
2016,R. DeLauro,CT-3,0.59,True
2016,A. Cadena,CT-3,0.59,False
2016,J. Himes,CT-4,0.59,True
2016,J. Shaban,CT-4,0.59,False
2016,E. Esty,CT-5,0.59,True
2016,C. Cope,CT-5,0.59,False
2016,L. Rochester,DE-1,,True
2016,H. Reigle,DE-1,,False
2016,M. Perri,DE-1,,False
2016,S. Gesty,DE-1,,False
2016,M. Gaetz,FL-1,0.49,False
2016,S. Specht,FL-1,0.49,True
2016,N. Dunn,FL-2,0.49,False
2016,W. Dartland,FL-2,0.49,True
2016,R. Lapham,FL-2,0.49,False
2016,T. Yoho,FL-3,0.49,False
2016,K. McGurn,FL-3,0.49,True
2016,T. Wells,FL-3,0.49,False
2016,J. Rutherford,FL-4,0.49,False
2016,D. Bruderly,FL-4,0.49,True
2016,G. Koniz,FL-4,0.49,False
2016,A. Lawson,FL-5,0.49,True
2016,G. Smith,FL-5,0.49,False
2016,R. DeSantis,FL-6,0.49,False
2016,B. McCullough,FL-6,0.49,True
2016,S. Murphy,FL-7,0.49,True
2016,J. Mica,FL-7,0.49,False
2016,B. Posey,FL-8,0.49,False
2016,C. Westbrook,FL-8,0.49,True
2016,B. Stinson,FL-8,0.49,False
2016,D. Soto,FL-9,0.49,True
2016,W. Liebnitzky,FL-9,0.49,False
2016,V. Demings,FL-10,0.49,True
2016,T. Lowe,FL-10,0.49,False
2016,D. Webster,FL-11,0.49,False
2016,D. Koller,FL-11,0.49,True
2016,B. Riggs,FL-11,0.49,False
2016,G. Bilirakis,FL-12,0.49,False
2016,R. Tager,FL-12,0.49,True
2016,C. Crist,FL-13,0.49,True
2016,D. Jolly,FL-13,0.49,False
2016,K. Castor,FL-14,0.49,True
2016,C. Quinn,FL-14,0.49,False
2016,D. Ross,FL-15,0.49,False
2016,J. Lange,FL-15,0.49,True
2016,V. Buchanan,FL-16,0.49,False
2016,J. Schneider,FL-16,0.49,True
2016,T. Rooney,FL-17,0.49,False
2016,A. Freeman,FL-17,0.49,True
2016,J. Sawyer,FL-17,0.49,False
2016,B. Mast,FL-18,0.49,False
2016,R. Perkins,FL-18,0.49,True
2016,C. Spalding,FL-18,0.49,False
2016,F. Rooney,FL-19,0.49,False
2016,R. Neeld,FL-19,0.49,True
2016,A. Hastings,FL-20,0.49,True
2016,G. Stein,FL-20,0.49,False
2016,L. Frankel,FL-21,0.49,True
2016,P. Spain,FL-21,0.49,False
2016,M. Trout,FL-21,0.49,False
2016,T. Deutch,FL-22,0.49,True
2016,A. McGee,FL-22,0.49,False
2016,D. Wasserman Schultz,FL-23,0.49,True
2016,J. Kaufman,FL-23,0.49,False
2016,D. Endriss,FL-23,0.49,False
2016,L. Milstein,FL-23,0.49,False
2016,F. Wilson,FL-24,0.49,True
2016,M. Diaz-Balart,FL-25,0.49,False
2016,A. Valdes,FL-25,0.49,True
2016,C. Curbelo,FL-26,0.49,False
2016,J. Garcia,FL-26,0.49,True
2016,J. Peixoto,FL-26,0.49,False
2016,I. Ros-Lehtinen,FL-27,0.49,False
2016,S. Fuhrman,FL-27,0.49,True
2016,B. Carter,GA-1,0.47,False
2016,S. Bishop,GA-2,0.47,True
2016,G. Duke,GA-2,0.47,False
2016,D. Ferguson,GA-3,0.47,False
2016,A. Pendley,GA-3,0.47,True
2016,H. Johnson,GA-4,0.47,True
2016,V. Armendariz,GA-4,0.47,False
2016,J. Lewis,GA-5,0.47,True
2016,D. Bell,GA-5,0.47,False
2016,T. Price,GA-6,0.47,False
2016,R. Stooksbury,GA-6,0.47,True
2016,R. Woodall,GA-7,0.47,False
2016,R. Malik,GA-7,0.47,True
2016,A. Scott,GA-8,0.47,False
2016,J. Harris,GA-8,0.47,True
2016,D. Collins,GA-9,0.47,False
2016,J. Hice,GA-10,0.47,False
2016,B. Loudermilk,GA-11,0.47,False
2016,D. Wilson,GA-11,0.47,True
2016,R. Allen,GA-12,0.47,False
2016,T. McCracken,GA-12,0.47,True
2016,D. Scott,GA-13,0.47,True
2016,T. Graves,GA-14,0.47,False
2016,C. Hanabusa,HI-1,,True
2016,S. Ostrov,HI-1,,False
2016,A. Yim,HI-1,,False
2016,C. Griffin,HI-1,,False
2016,T. Gabbard,HI-2,,True
2016,A. Kaaihue,HI-2,,False
2016,R. Labrador,ID-1,0.3,False
2016,J. Piotrowski,ID-1,0.3,True
2016,M. Simpson,ID-2,0.3,False
2016,J. Martinez,ID-2,0.3,True
2016,A. Tomkins,ID-2,0.3,False
2016,B. Rush,IL-1,0.58,True
2016,A. Deuser,IL-1,0.58,False
2016,R. Kelly,IL-2,0.58,True
2016,J. Morrow,IL-2,0.58,False
2016,D. Lipinski,IL-3,0.58,True
2016,L. Gutierrez,IL-4,0.58,True
2016,M. Quigley,IL-5,0.58,True
2016,V. Kolber,IL-5,0.58,False
2016,R. Sherman,IL-5,0.58,False
2016,P. Roskam,IL-6,0.58,False
2016,A. Howland,IL-6,0.58,True
2016,D. Davis,IL-7,0.58,True
2016,J. Leef,IL-7,0.58,False
2016,R. Krishnamoorthi,IL-8,0.58,True
2016,P. DiCianni,IL-8,0.58,False
2016,J. Schakowsky,IL-9,0.58,True
2016,J. McCarthy Lasonde,IL-9,0.58,False
2016,B. Schneider,IL-10,0.58,True
2016,R. Dold,IL-10,0.58,False
2016,B. Foster,IL-11,0.58,True
2016,T. Khouri,IL-11,0.58,False
2016,M. Bost,IL-12,0.58,False
2016,C. Baricevic,IL-12,0.58,True
2016,P. Bradshaw,IL-12,0.58,False
2016,R. Davis,IL-13,0.58,False
2016,M. Wicklund,IL-13,0.58,True
2016,R. Hultgren,IL-14,0.58,False
2016,J. Walz,IL-14,0.58,True
2016,J. Shimkus,IL-15,0.58,False
2016,A. Kinzinger,IL-16,0.58,False
2016,C. Bustos,IL-17,0.58,True
2016,P. Harlan,IL-17,0.58,False
2016,D. LaHood,IL-18,0.58,False
2016,J. Rodriguez,IL-18,0.58,True
2016,P. Visclosky,IN-1,0.43,True
2016,D. Dunn,IN-1,0.43,False
2016,J. Walorski,IN-2,0.43,False
2016,L. Coleman,IN-2,0.43,True
2016,R. Cenkush,IN-2,0.43,False
2016,J. Banks,IN-3,0.43,False
2016,T. Schrader,IN-3,0.43,True
2016,P. Snyder,IN-3,0.43,False
2016,T. Rokita,IN-4,0.43,False
2016,J. Dale,IN-4,0.43,True
2016,S. Mayoras,IN-4,0.43,False
2016,S. Brooks,IN-5,0.43,False
2016,A. Demaree,IN-5,0.43,True
2016,M. Wittlief,IN-5,0.43,False
2016,L. Messer,IN-6,0.43,False
2016,B. Welsh,IN-6,0.43,True
2016,R. Turvey,IN-6,0.43,False
2016,A. Carson,IN-7,0.43,True
2016,C. Ping,IN-7,0.43,False
2016,D. Thompson,IN-7,0.43,False
2016,L. Bucshon,IN-8,0.43,False
2016,R. Drake,IN-8,0.43,True
2016,A. Horning,IN-8,0.43,False
2016,T. Hollingsworth,IN-9,0.43,False
2016,S. Yoder,IN-9,0.43,True
2016,R. Brooksbank,IN-9,0.43,False
2016,R. Blum,IA-1,0.45,False
2016,M. Vernon,IA-1,0.45,True
2016,D. Loebsack,IA-2,0.45,True
2016,C. Peters,IA-2,0.45,False
2016,D. Young,IA-3,0.45,False
2016,J. Mowrer,IA-3,0.45,True
2016,B. Holder,IA-3,0.45,False
2016,C. Addy,IA-3,0.45,False
2016,J. Grandanette,IA-3,0.45,False
2016,S. King,IA-4,0.45,False
2016,K. Weaver,IA-4,0.45,True
2016,R. Marshall,KS-1,0.4,False
2016,A. LaPolice,KS-1,0.4,False
2016,K. Burt,KS-1,0.4,False
2016,L. Jenkins,KS-2,0.4,False
2016,B. Potter,KS-2,0.4,True
2016,J. Bales,KS-2,0.4,False
2016,K. Yoder,KS-3,0.4,False
2016,J. Sidie,KS-3,0.4,True
2016,S. Hohe,KS-3,0.4,False
2016,M. Pompeo,KS-4,0.4,False
2016,D. Giroux,KS-4,0.4,True
2016,M. Allen,KS-4,0.4,False
2016,G. Bakken,KS-4,0.4,False
2016,J. Comer,KY-1,0.36,False
2016,S. Gaskins,KY-1,0.36,True
2016,B. Guthrie,KY-2,0.36,False
2016,J. Yarmuth,KY-3,0.36,True
2016,H. Bratcher,KY-3,0.36,False
2016,E. Corley,KY-3,0.36,False
2016,T. Massie,KY-4,0.36,False
2016,C. Sidle,KY-4,0.36,True
2016,H. Rogers,KY-5,0.36,False
2016,A. Barr,KY-6,0.36,False
2016,N. Kemper,KY-6,0.36,True
2016,S. Scalise,LA-1,0.43,False
2016,L. Dugas,LA-1,0.43,True
2016,D. Faust,LA-1,0.43,True
2016,H. Kearney,LA-1,0.43,False
2016,J. Swider,LA-1,0.43,True
2016,E. Barron,LA-1,0.43,False
2016,C. Yang,LA-1,0.43,False
2016,C. Richmond,LA-2,0.43,True
2016,K. Holden,LA-2,0.43,True
2016,K. Cutno,LA-2,0.43,True
2016,* S. Angelle,LA-3,0.43,False
2016,* C. Higgins,LA-3,0.43,False
2016,J. Hebert,LA-3,0.43,True
2016,L. Rader,LA-3,0.43,True
2016,G. Rantz,LA-3,0.43,False
2016,G. Ellison,LA-3,0.43,False
2016,B. Geymann,LA-3,0.43,False
2016,B. Barrilleaux,LA-3,0.43,False
2016,G. McLendon,LA-3,0.43,False
2016,G. Rees,LA-3,0.43,False
2016,K. Scelfo,LA-3,0.43,False
2016,H. Vidrine,LA-3,0.43,False
2016,* M. Jones,LA-4,0.43,True
2016,* M. Johnson,LA-4,0.43,False
2016,T. Baucum,LA-4,0.43,False
