raceYear,State,AreaNumber,transition
1978,Kansas,2,3.0
1978,Kansas,3,0.0
1978,Kansas,4,4.0
1978,Kansas,5,0.0
1978,Kentucky,1,4.0
1978,Kentucky,2,4.0
1978,Kentucky,3,4.0
1978,Kentucky,4,0.0
1978,Kentucky,5,0.0
1978,Kentucky,6,3.0
1978,Kentucky,7,4.0
1978,Louisiana,1,3.0
1978,Louisiana,2,4.0
1978,Louisiana,3,0.0
1978,Louisiana,4,4.0
1978,Louisiana,5,4.0
1978,Louisiana,6,0.0
1978,Louisiana,7,4.0
1978,Louisiana,8,4.0
1978,Maine,1,0.0
1978,Maine,2,0.0
1978,Maryland,1,0.0
1978,Maryland,2,4.0
1978,Maryland,3,4.0
1978,Maryland,4,0.0
1978,Maryland,5,4.0
1978,Maryland,6,4.0
1978,Maryland,7,4.0
1978,Maryland,8,1.0
1978,Massachusetts,1,0.0
1978,Massachusetts,2,4.0
1978,Massachusetts,3,4.0
1978,Massachusetts,4,4.0
1978,Massachusetts,5,4.0
1978,Massachusetts,6,4.0
1978,Massachusetts,7,4.0
1978,Massachusetts,8,4.0
1978,Massachusetts,9,4.0
1978,Massachusetts,10,0.0
1978,Massachusetts,11,4.0
1978,Massachusetts,12,4.0
1978,Michigan,1,4.0
1978,Michigan,2,0.0
1978,Michigan,3,1.0
1978,Michigan,4,0.0
1978,Michigan,5,0.0
1978,Michigan,6,4.0
1978,Michigan,7,4.0
1978,Michigan,8,4.0
1978,Michigan,9,0.0
1978,Michigan,10,1.0
1978,Michigan,11,0.0
1978,Michigan,12,4.0
1978,Michigan,13,4.0
1978,Michigan,14,4.0
1978,Michigan,15,4.0
1978,Michigan,16,4.0
1978,Michigan,17,4.0
1978,Michigan,18,4.0
1978,Michigan,19,0.0
1978,Minnesota,1,0.0
1978,Minnesota,2,0.0
1978,Minnesota,3,0.0
1978,Minnesota,4,4.0
1978,Minnesota,5,4.0
1978,Minnesota,6,4.0
1978,Minnesota,7,3.0
1978,Minnesota,8,4.0
1978,Mississippi,1,4.0
1978,Mississippi,2,4.0
1978,Mississippi,3,4.0
1978,Mississippi,4,0.0
1978,Mississippi,5,0.0
1978,Missouri,1,4.0
1978,Missouri,2,4.0
1978,Missouri,3,4.0
1978,Missouri,4,4.0
1978,Missouri,5,4.0
1978,Missouri,6,0.0
1978,Missouri,7,0.0
1978,Missouri,8,4.0
1978,Missouri,9,4.0
1978,Missouri,10,4.0
1978,Montana,1,4.0
1978,Montana,2,0.0
1978,Nebraska,1,0.0
1978,Nebraska,2,4.0
1978,Nebraska,3,0.0
1978,Nevada,1,4.0
1978,New Hampshire,1,4.0
1978,New Hampshire,2,0.0
1978,New Jersey,1,4.0
1978,New Jersey,2,4.0
1978,New Jersey,3,4.0
1978,New Jersey,4,4.0
1978,New Jersey,5,0.0
1978,New Jersey,6,0.0
1978,New Jersey,7,4.0
1978,New Jersey,8,4.0
1978,New Jersey,9,0.0
1978,New Jersey,10,4.0
1978,New Jersey,11,4.0
1978,New Jersey,12,0.0
1978,New Jersey,13,3.0
1978,New Jersey,14,4.0
1978,New Jersey,15,4.0
1978,New Mexico,1,0.0
1978,New Mexico,2,4.0
1978,New York,1,3.0
1978,New York,2,4.0
1978,New York,3,4.0
1978,New York,4,0.0
1978,New York,5,0.0
1978,New York,6,4.0
1978,New York,7,4.0
1978,New York,8,4.0
1978,New York,9,4.0
1978,New York,10,4.0
1978,New York,11,4.0
1978,New York,12,4.0
1978,New York,13,4.0
1978,New York,14,4.0
1978,New York,15,4.0
1978,New York,16,4.0
1978,New York,17,4.0
1978,New York,18,3.0
1978,New York,19,4.0
1978,New York,20,4.0
1978,New York,21,4.0
1978,New York,22,4.0
1978,New York,23,1.0
1978,New York,24,4.0
1978,New York,25,0.0
1978,New York,26,0.0
1978,New York,27,4.0
1978,New York,28,4.0
1978,New York,29,3.0
1978,New York,30,0.0
1978,New York,31,0.0
1978,New York,32,4.0
1978,New York,33,0.0
1978,New York,34,0.0
1978,New York,35,0.0
1978,New York,36,4.0
1978,New York,37,4.0
1978,New York,38,0.0
1978,New York,39,4.0
1978,North Carolina,1,4.0
1978,North Carolina,2,4.0
1978,North Carolina,3,4.0
1978,North Carolina,4,4.0
1978,North Carolina,5,4.0
1978,North Carolina,6,4.0
1978,North Carolina,7,4.0
1978,North Carolina,8,4.0
1978,North Carolina,9,0.0
1978,North Carolina,10,0.0
1978,North Carolina,11,4.0
1978,North Dakota,1,0.0
1978,Ohio,1,0.0
1978,Ohio,2,4.0
1978,Ohio,3,1.0
1978,Ohio,4,0.0
1978,Ohio,5,0.0
1978,Ohio,6,0.0
1978,Ohio,7,0.0
1978,Ohio,8,0.0
1978,Ohio,9,4.0
1978,Ohio,10,0.0
1978,Ohio,11,0.0
1978,Ohio,12,0.0
1978,Ohio,13,4.0
1978,Ohio,14,4.0
1978,Ohio,15,0.0
1978,Ohio,16,0.0
1978,Ohio,17,0.0
1978,Ohio,18,4.0
1978,Ohio,19,3.0
1978,Ohio,20,4.0
1978,Ohio,21,4.0
1978,Ohio,22,4.0
1978,Ohio,23,4.0
1978,Oklahoma,1,4.0
1978,Oklahoma,2,4.0
1978,Oklahoma,3,4.0
1978,Oklahoma,4,4.0
1978,Oklahoma,5,0.0
1978,Oklahoma,6,4.0
1978,Oregon,1,4.0
1978,Oregon,2,4.0
1978,Oregon,3,4.0
1978,Oregon,4,4.0
1978,Pennsylvania,1,4.0
1978,Pennsylvania,2,4.0
1978,Pennsylvania,3,4.0
1978,Pennsylvania,4,3.0
1978,Pennsylvania,5,0.0
1978,Pennsylvania,6,4.0
1978,Pennsylvania,7,4.0
1978,Pennsylvania,8,4.0
1978,Pennsylvania,9,0.0
1978,Pennsylvania,10,0.0
1978,Pennsylvania,11,4.0
1978,Pennsylvania,12,4.0
1978,Pennsylvania,13,0.0
1978,Pennsylvania,14,4.0
1978,Pennsylvania,15,3.0
1978,Pennsylvania,16,0.0
1978,Pennsylvania,17,4.0
1978,Pennsylvania,18,4.0
1978,Pennsylvania,19,0.0
1978,Pennsylvania,20,4.0
1978,Pennsylvania,21,4.0
1978,Pennsylvania,22,4.0
1978,Pennsylvania,23,3.0
1978,Pennsylvania,24,0.0
1978,Pennsylvania,25,1.0
1978,Rhode Island,1,4.0
1978,Rhode Island,2,4.0
1978,South Carolina,1,4.0
1978,South Carolina,2,0.0
1978,South Carolina,3,4.0
1978,South Carolina,4,3.0
1978,South Carolina,5,4.0
1978,South Carolina,6,4.0
1978,South Dakota,1,1.0
1978,South Dakota,2,0.0
1978,Tennessee,1,0.0
1978,Tennessee,2,0.0
1978,Tennessee,3,4.0
1978,Tennessee,4,4.0
1978,Tennessee,5,4.0
1978,Tennessee,6,0.0
1978,Tennessee,7,4.0
1978,Tennessee,8,4.0
1978,Texas,1,4.0
1978,Texas,2,4.0
1978,Texas,3,0.0
1978,Texas,4,4.0
1978,Texas,5,4.0
1978,Texas,6,4.0
1978,Texas,7,0.0
1978,Texas,8,4.0
1978,Texas,9,4.0
1978,Texas,10,4.0
1978,Texas,11,4.0
1978,Texas,12,4.0
1978,Texas,13,4.0
1978,Texas,14,4.0
1978,Texas,15,4.0
1978,Texas,16,4.0
1978,Texas,17,4.0
1978,Texas,18,4.0
1978,Texas,19,4.0
1978,Texas,20,4.0
1978,Texas,21,3.0
1978,Texas,22,3.0
1978,Texas,23,4.0
1978,Texas,24,4.0
1978,Utah,1,4.0
1978,Utah,2,0.0
1978,Vermont,1,0.0
1978,Virginia,1,0.0
1978,Virginia,2,0.0
1978,Virginia,3,4.0
1978,Virginia,4,0.0
1978,Virginia,5,4.0
1978,Virginia,6,0.0
1978,Virginia,7,0.0
1978,Virginia,8,4.0
1978,Virginia,9,0.0
1978,Virginia,10,4.0
1978,Washington,1,0.0
1978,Washington,2,4.0
1978,Washington,3,4.0
1978,Washington,4,4.0
1978,Washington,5,4.0
1978,Washington,6,4.0
1978,Washington,7,4.0
1978,West Virginia,1,4.0
1978,West Virginia,2,4.0
1978,West Virginia,3,4.0
1978,West Virginia,4,4.0
1978,Wisconsin,1,4.0
1978,Wisconsin,2,4.0
1978,Wisconsin,3,4.0
1978,Wisconsin,4,4.0
1978,Wisconsin,5,4.0
1978,Wisconsin,6,0.0
1978,Wisconsin,7,4.0
1978,Wisconsin,8,3.0
1978,Wisconsin,9,0.0
1978,Wyoming,1,3.0
1980,Alabama,1,0.0
1980,Alabama,2,0.0
1980,Alabama,3,4.0
1980,Alabama,4,4.0
1980,Alabama,5,4.0
1980,Alabama,6,0.0
1980,Alabama,7,4.0
1980,Alaska,1,0.0
1980,Arizona,1,0.0
1980,Arizona,2,4.0
1980,Arizona,3,4.0
1980,Arizona,4,0.0
1980,Arkansas,1,4.0
1980,Arkansas,2,0.0
1980,Arkansas,3,0.0
1980,Arkansas,4,4.0
1980,California,1,3.0
1980,California,2,0.0
1980,California,3,4.0
1980,California,4,4.0
1980,California,5,4.0
1980,California,6,4.0
1980,California,7,4.0
1980,California,8,4.0
1980,California,9,4.0
1980,California,10,4.0
1980,California,11,4.0
1980,California,12,0.0
1980,California,13,4.0
1980,California,14,0.0
1980,California,15,4.0
1980,California,16,4.0
1980,California,17,0.0
1980,California,18,0.0
1980,California,19,0.0
1980,California,20,0.0
1980,California,21,3.0
1980,California,22,0.0
1980,California,23,4.0
1980,California,24,4.0
1980,California,25,4.0
1980,California,26,0.0
1980,California,27,0.0
1980,California,28,4.0
1980,California,29,4.0
1980,California,30,4.0
1980,California,31,4.0
1980,California,32,4.0
1980,California,33,0.0
1980,California,34,0.0
1980,California,35,3.0
1980,California,36,4.0
1980,California,37,0.0
1980,California,38,4.0
1980,California,39,0.0
1980,California,40,0.0
1980,California,41,0.0
1980,California,42,3.0
1980,California,43,0.0
1980,Colorado,1,4.0
1980,Colorado,2,4.0
1980,Colorado,3,4.0
1980,Colorado,4,0.0
1980,Colorado,5,0.0
1980,Connecticut,1,4.0
1980,Connecticut,2,4.0
1980,Connecticut,3,3.0
1980,Connecticut,4,0.0
1980,Connecticut,5,4.0
1980,Connecticut,6,4.0
1980,Delaware,1,0.0
1980,Florida,1,4.0
1980,Florida,2,4.0
1980,Florida,3,4.0
1980,Florida,4,4.0
1980,Florida,5,0.0
1980,Florida,6,0.0
1980,Florida,7,4.0
1980,Florida,8,4.0
1980,Florida,9,4.0
1980,Florida,10,0.0
1980,Florida,11,4.0
1980,Florida,12,3.0
1980,Florida,13,4.0
1980,Florida,14,4.0
1980,Florida,15,4.0
1980,Georgia,1,4.0
1980,Georgia,2,4.0
1980,Georgia,3,4.0
1980,Georgia,4,4.0
1980,Georgia,5,4.0
1980,Georgia,6,0.0
1980,Georgia,7,4.0
1980,Georgia,8,4.0
1980,Georgia,9,4.0
1980,Georgia,10,4.0
1980,Hawaii,1,4.0
1980,Hawaii,2,4.0
1980,Idaho,1,0.0
1980,Idaho,2,0.0
1980,Illinois,1,4.0
1980,Illinois,2,4.0
1980,Illinois,3,4.0
1980,Illinois,4,0.0
1980,Illinois,5,4.0
1980,Illinois,6,0.0
1980,Illinois,7,4.0
1980,Illinois,8,4.0
1980,Illinois,9,4.0
1980,Illinois,10,3.0
1980,Illinois,11,4.0
1980,Illinois,12,0.0
1980,Illinois,13,0.0
1980,Illinois,14,0.0
1980,Illinois,15,0.0
1980,Illinois,16,0.0
1980,Illinois,17,0.0
1980,Illinois,18,0.0
1980,Illinois,19,0.0
1980,Illinois,20,0.0
1980,Illinois,21,0.0
1980,Illinois,22,0.0
1980,Illinois,23,4.0
1980,Illinois,24,4.0
1980,Indiana,1,4.0
1980,Indiana,2,4.0
1980,Indiana,3,3.0
1980,Indiana,4,0.0
1980,Indiana,5,0.0
1980,Indiana,6,4.0
1980,Indiana,7,0.0
1980,Indiana,8,0.0
1980,Indiana,9,4.0
1980,Indiana,10,4.0
1980,Indiana,11,4.0
1980,Iowa,1,0.0
1980,Iowa,2,0.0
1980,Iowa,3,0.0
1980,Iowa,4,4.0
1980,Iowa,5,4.0
1980,Iowa,6,4.0
1980,Kansas,1,0.0
1980,Kansas,2,0.0
1980,Kansas,3,0.0
1980,Kansas,4,4.0
1980,Kansas,5,0.0
1980,Kentucky,1,4.0
1980,Kentucky,2,4.0
1980,Kentucky,3,4.0
1980,Kentucky,4,0.0
1980,Kentucky,5,0.0
1980,Kentucky,6,0.0
1980,Kentucky,7,4.0
1980,Louisiana,1,0.0
1980,Louisiana,2,4.0
1980,Louisiana,3,1.0
1980,Louisiana,4,4.0
1980,Louisiana,5,4.0
1980,Louisiana,6,0.0
1980,Louisiana,7,4.0
1980,Louisiana,8,4.0
1980,Maine,1,0.0
1980,Maine,2,0.0
1980,Maryland,1,1.0
1980,Maryland,2,4.0
1980,Maryland,3,4.0
1980,Maryland,4,0.0
1980,Maryland,5,4.0
1980,Maryland,6,4.0
1980,Maryland,7,4.0
1980,Maryland,8,4.0
1980,Massachusetts,1,0.0
1980,Massachusetts,2,4.0
1980,Massachusetts,3,4.0
1980,Massachusetts,4,4.0
1980,Massachusetts,5,4.0
1980,Massachusetts,6,4.0
1980,Massachusetts,7,4.0
1980,Massachusetts,8,4.0
1980,Massachusetts,9,4.0
1980,Massachusetts,10,0.0
1980,Massachusetts,11,4.0
1980,Massachusetts,12,4.0
1980,Michigan,1,4.0
1980,Michigan,2,0.0
1980,Michigan,3,4.0
1980,Michigan,4,0.0
1980,Michigan,5,0.0
1980,Michigan,6,3.0
1980,Michigan,7,4.0
1980,Michigan,8,4.0
1980,Michigan,9,0.0
1980,Michigan,10,4.0
1980,Michigan,11,0.0
1980,Michigan,12,4.0
1980,Michigan,13,4.0
1980,Michigan,14,4.0
1980,Michigan,15,4.0
1980,Michigan,16,4.0
1980,Michigan,17,4.0
1980,Michigan,18,4.0
1980,Michigan,19,0.0
1980,Minnesota,1,0.0
1980,Minnesota,2,0.0
1980,Minnesota,3,0.0
1980,Minnesota,4,4.0
1980,Minnesota,5,4.0
1980,Minnesota,6,3.0
1980,Minnesota,7,0.0
1980,Minnesota,8,4.0
1980,Mississippi,1,4.0
1980,Mississippi,2,4.0
1980,Mississippi,3,4.0
1980,Mississippi,4,0.0
1980,Mississippi,5,0.0
1980,Missouri,1,4.0
1980,Missouri,2,4.0
1980,Missouri,3,4.0
1980,Missouri,4,4.0
1980,Missouri,5,4.0
1980,Missouri,6,0.0
1980,Missouri,7,0.0
1980,Missouri,8,3.0
1980,Missouri,9,4.0
1980,Missouri,10,3.0
1980,Montana,1,4.0
1980,Montana,2,0.0
1980,Nebraska,1,0.0
1980,Nebraska,2,3.0
1980,Nebraska,3,0.0
1980,Nevada,1,4.0
1980,New Hampshire,1,4.0
1980,New Hampshire,2,0.0
1980,New Jersey,1,4.0
1980,New Jersey,2,4.0
1980,New Jersey,3,4.0
1980,New Jersey,4,3.0
1980,New Jersey,5,0.0
1980,New Jersey,6,0.0
1980,New Jersey,7,3.0
1980,New Jersey,8,4.0
1980,New Jersey,9,0.0
1980,New Jersey,10,4.0
1980,New Jersey,11,4.0
1980,New Jersey,12,0.0
1980,New Jersey,13,0.0
1980,New Jersey,14,4.0
1980,New Jersey,15,4.0
1980,New Mexico,1,0.0
1980,New Mexico,2,3.0
1980,New York,1,0.0
1980,New York,2,4.0
1980,New York,3,3.0
1980,New York,4,0.0
1980,New York,5,0.0
1980,New York,6,3.0
1980,New York,7,4.0
1980,New York,8,4.0
1980,New York,9,4.0
1980,New York,10,4.0
1980,New York,11,4.0
1980,New York,12,4.0
1980,New York,13,4.0
1980,New York,14,4.0
1980,New York,15,4.0
1980,New York,16,4.0
1980,New York,17,3.0
1980,New York,18,0.0
1980,New York,19,4.0
1980,New York,20,4.0
1980,New York,21,4.0
1980,New York,22,4.0
1980,New York,23,4.0
1980,New York,24,4.0
1980,New York,25,0.0
1980,New York,26,0.0
1980,New York,27,4.0
1980,New York,28,4.0
1980,New York,29,0.0
1980,New York,30,0.0
1980,New York,31,0.0
1980,New York,32,3.0
1980,New York,33,0.0
1980,New York,34,0.0
1980,New York,35,0.0
1980,New York,36,4.0
1980,New York,37,4.0
1980,New York,38,0.0
1980,New York,39,4.0
1980,North Carolina,1,4.0
1980,North Carolina,2,4.0
1980,North Carolina,3,4.0
1980,North Carolina,4,4.0
1980,North Carolina,5,4.0
1980,North Carolina,6,3.0
1980,North Carolina,7,4.0
1980,North Carolina,8,4.0
1980,North Carolina,9,0.0
1980,North Carolina,10,0.0
1980,North Carolina,11,3.0
1980,North Dakota,1,1.0
1980,Ohio,1,0.0
1980,Ohio,2,4.0
1980,Ohio,3,4.0
1980,Ohio,4,0.0
1980,Ohio,5,0.0
1980,Ohio,6,0.0
1980,Ohio,7,0.0
1980,Ohio,8,0.0
1980,Ohio,9,3.0
1980,Ohio,10,0.0
1980,Ohio,11,0.0
1980,Ohio,12,1.0
1980,Ohio,13,4.0
1980,Ohio,14,4.0
1980,Ohio,15,0.0
1980,Ohio,16,0.0
1980,Ohio,17,0.0
1980,Ohio,18,4.0
1980,Ohio,19,0.0
1980,Ohio,20,4.0
1980,Ohio,21,4.0
1980,Ohio,22,4.0
1980,Ohio,23,4.0
1980,Oklahoma,1,4.0
1980,Oklahoma,2,4.0
1980,Oklahoma,3,4.0
1980,Oklahoma,4,4.0
1980,Oklahoma,5,0.0
1980,Oklahoma,6,4.0
1980,Oregon,1,4.0
1980,Oregon,2,3.0
1980,Oregon,3,4.0
1980,Oregon,4,4.0
1980,Pennsylvania,1,5.0
1980,Pennsylvania,2,4.0
1980,Pennsylvania,3,4.0
1980,Pennsylvania,4,0.0
1980,Pennsylvania,5,0.0
1980,Pennsylvania,6,4.0
1980,Pennsylvania,7,4.0
1980,Pennsylvania,8,3.0
1980,Pennsylvania,9,0.0
1980,Pennsylvania,10,0.0
1980,Pennsylvania,11,3.0
1980,Pennsylvania,12,4.0
1980,Pennsylvania,13,0.0
1980,Pennsylvania,14,4.0
1980,Pennsylvania,15,0.0
1980,Pennsylvania,16,0.0
1980,Pennsylvania,17,4.0
1980,Pennsylvania,18,4.0
1980,Pennsylvania,19,0.0
1980,Pennsylvania,20,4.0
1980,Pennsylvania,21,4.0
1980,Pennsylvania,22,4.0
1980,Pennsylvania,23,0.0
1980,Pennsylvania,24,0.0
1980,Pennsylvania,25,4.0
1980,Rhode Island,1,4.0
1980,Rhode Island,2,3.0
1980,South Carolina,1,3.0
1980,South Carolina,2,0.0
1980,South Carolina,3,4.0
1980,South Carolina,4,0.0
1980,South Carolina,5,4.0
1980,South Carolina,6,3.0
1980,South Dakota,1,4.0
1980,South Dakota,2,0.0
1980,Tennessee,1,0.0
1980,Tennessee,2,0.0
1980,Tennessee,3,4.0
1980,Tennessee,4,4.0
1980,Tennessee,5,4.0
1980,Tennessee,6,0.0
1980,Tennessee,7,4.0
1980,Tennessee,8,4.0
1980,Texas,1,4.0
1980,Texas,2,4.0
1980,Texas,3,0.0
1980,Texas,4,4.0
1980,Texas,5,4.0
1980,Texas,6,4.0
1980,Texas,7,0.0
1980,Texas,8,3.0
1980,Texas,9,4.0
1980,Texas,10,4.0
1980,Texas,11,4.0
1980,Texas,12,4.0
1980,Texas,13,4.0
1980,Texas,14,4.0
1980,Texas,15,4.0
1980,Texas,16,4.0
1980,Texas,17,4.0
1980,Texas,18,4.0
1980,Texas,19,4.0
1980,Texas,20,4.0
1980,Texas,21,0.0
1980,Texas,22,0.0
1980,Texas,23,4.0
1980,Texas,24,4.0
1980,Utah,1,3.0
1980,Utah,2,0.0
1980,Vermont,1,0.0
1980,Virginia,1,0.0
1980,Virginia,2,0.0
1980,Virginia,3,3.0
1980,Virginia,4,0.0
1980,Virginia,5,4.0
1980,Virginia,6,0.0
1980,Virginia,7,0.0
1980,Virginia,8,3.0
1980,Virginia,9,0.0
1980,Virginia,10,3.0
1980,Washington,1,0.0
1980,Washington,2,4.0
1980,Washington,3,4.0
1980,Washington,4,3.0
1980,Washington,5,4.0
1980,Washington,6,4.0
1980,Washington,7,4.0
1980,West Virginia,1,4.0
1980,West Virginia,2,3.0
1980,West Virginia,3,3.0
1980,West Virginia,4,4.0
1980,Wisconsin,1,4.0
1980,Wisconsin,2,4.0
1980,Wisconsin,3,3.0
1980,Wisconsin,4,4.0
1980,Wisconsin,5,4.0
1980,Wisconsin,6,0.0
1980,Wisconsin,7,4.0
1980,Wisconsin,8,0.0
1980,Wisconsin,9,0.0
1980,Wyoming,1,0.0
1982,Alabama,1,0.0
1982,Alabama,2,0.0
1982,Alabama,3,4.0
1982,Alabama,4,4.0
1982,Alabama,5,4.0
1982,Alabama,6,1.0
1982,Alabama,7,4.0
1982,Alaska,1,0.0
1982,Arizona,1,0.0
1982,Arizona,2,4.0
1982,Arizona,3,3.0
1982,Arizona,4,0.0
1982,Arkansas,1,4.0
1982,Arkansas,2,0.0
1982,Arkansas,3,0.0
1982,Arkansas,4,4.0
1982,California,1,1.0
1982,California,2,0.0
1982,California,3,4.0
1982,California,4,4.0
1982,California,5,4.0
1982,California,6,4.0
1982,California,7,4.0
1982,California,8,4.0
1982,California,9,4.0
1982,California,10,4.0
1982,California,11,4.0
1982,California,12,0.0
1982,California,13,4.0
1982,California,14,0.0
1982,California,15,4.0
1982,California,16,4.0
1982,California,17,0.0
1982,California,18,1.0
1982,California,19,0.0
1982,California,20,0.0
1982,California,21,0.0
1982,California,22,0.0
1982,California,23,4.0
1982,California,24,4.0
1982,California,25,4.0
1982,California,26,1.0
1982,California,27,1.0
1982,California,28,4.0
1982,California,29,4.0
1982,California,30,4.0
1982,California,31,4.0
1982,California,32,4.0
1982,California,33,0.0
1982,California,34,1.0
1982,California,35,0.0
1982,California,36,4.0
1982,California,37,0.0
1982,California,38,4.0
1982,California,39,0.0
1982,California,40,0.0
1982,California,41,0.0
1982,California,42,0.0
1982,California,43,0.0
1982,Colorado,1,4.0
1982,Colorado,2,4.0
1982,Colorado,3,4.0
1982,Colorado,4,0.0
1982,Colorado,5,0.0
1982,Connecticut,1,4.0
1982,Connecticut,2,4.0
1982,Connecticut,3,1.0
1982,Connecticut,4,0.0
1982,Connecticut,5,4.0
1982,Connecticut,6,3.0
1982,Delaware,1,1.0
1982,Florida,1,4.0
1982,Florida,2,4.0
1982,Florida,3,4.0
1982,Florida,4,4.0
1982,Florida,5,0.0
1982,Florida,6,1.0
1982,Florida,7,4.0
1982,Florida,8,3.0
1982,Florida,9,3.0
1982,Florida,10,1.0
1982,Florida,11,4.0
1982,Florida,12,0.0
1982,Florida,13,3.0
1982,Florida,14,4.0
1982,Florida,15,3.0
1982,Georgia,1,4.0
1982,Georgia,2,4.0
1982,Georgia,3,4.0
1982,Georgia,4,4.0
1982,Georgia,5,4.0
1982,Georgia,6,0.0
1982,Georgia,7,4.0
1982,Georgia,8,4.0
1982,Georgia,9,4.0
1982,Georgia,10,4.0
1982,Hawaii,1,4.0
1982,Hawaii,2,4.0
1982,Idaho,1,0.0
1982,Idaho,2,0.0
1982,Illinois,1,4.0
1982,Illinois,2,4.0
1982,Illinois,3,4.0
1982,Illinois,4,0.0
1982,Illinois,5,4.0
1982,Illinois,6,0.0
1982,Illinois,7,4.0
1982,Illinois,8,4.0
1982,Illinois,9,4.0
1982,Illinois,10,0.0
1982,Illinois,11,4.0
1982,Illinois,12,0.0
1982,Illinois,13,0.0
1982,Illinois,14,0.0
1982,Illinois,15,0.0
1982,Illinois,16,0.0
1982,Illinois,17,1.0
1982,Illinois,18,0.0
1982,Illinois,19,0.0
1982,Illinois,20,1.0
1982,Illinois,21,1.0
1982,Illinois,22,1.0
1982,Indiana,1,4.0
1982,Indiana,2,4.0
1982,Indiana,3,0.0
1982,Indiana,4,0.0
1982,Indiana,5,0.0
1982,Indiana,6,3.0
1982,Indiana,7,0.0
1982,Indiana,8,1.0
1982,Indiana,9,4.0
1982,Indiana,10,4.0
1982,Iowa,1,0.0
1982,Iowa,2,0.0
1982,Iowa,3,0.0
1982,Iowa,4,4.0
1982,Iowa,5,4.0
1982,Iowa,6,4.0
1982,Kansas,1,0.0
1982,Kansas,2,1.0
1982,Kansas,3,0.0
1982,Kansas,4,4.0
1982,Kansas,5,0.0
1982,Kentucky,1,4.0
1982,Kentucky,2,4.0
1982,Kentucky,3,4.0
1982,Kentucky,4,0.0
1982,Kentucky,5,0.0
1982,Kentucky,6,0.0
1982,Kentucky,7,4.0
1982,Louisiana,1,0.0
1982,Louisiana,2,4.0
1982,Louisiana,3,4.0
1982,Louisiana,4,4.0
1982,Louisiana,5,4.0
1982,Louisiana,6,0.0
1982,Louisiana,7,4.0
1982,Louisiana,8,4.0
1982,Maine,1,0.0
1982,Maine,2,0.0
1982,Maryland,1,4.0
1982,Maryland,2,4.0
1982,Maryland,3,4.0
1982,Maryland,4,0.0
1982,Maryland,5,4.0
1982,Maryland,6,4.0
1982,Maryland,7,4.0
1982,Maryland,8,4.0
1982,Massachusetts,1,0.0
1982,Massachusetts,2,4.0
1982,Massachusetts,3,4.0
1982,Massachusetts,4,4.0
1982,Massachusetts,5,4.0
1982,Massachusetts,6,4.0
1982,Massachusetts,7,4.0
1982,Massachusetts,8,4.0
1982,Massachusetts,9,4.0
1982,Massachusetts,10,1.0
1982,Massachusetts,11,4.0
1982,Michigan,1,4.0
1982,Michigan,2,0.0
1982,Michigan,3,4.0
1982,Michigan,4,0.0
1982,Michigan,5,0.0
1982,Michigan,6,1.0
1982,Michigan,7,4.0
1982,Michigan,8,4.0
1982,Michigan,9,0.0
1982,Michigan,10,4.0
1982,Michigan,11,0.0
1982,Michigan,12,4.0
1982,Michigan,13,4.0
1982,Michigan,14,4.0
1982,Michigan,15,4.0
1982,Michigan,16,4.0
1982,Michigan,17,4.0
1982,Michigan,18,3.0
1982,Minnesota,1,1.0
1982,Minnesota,2,0.0
1982,Minnesota,3,0.0
1982,Minnesota,4,4.0
1982,Minnesota,5,4.0
1982,Minnesota,6,1.0
1982,Minnesota,7,0.0
1982,Minnesota,8,4.0
1982,Mississippi,1,4.0
1982,Mississippi,2,3.0
1982,Mississippi,3,4.0
1982,Mississippi,4,1.0
1982,Mississippi,5,0.0
1982,Missouri,1,4.0
1982,Missouri,2,4.0
1982,Missouri,3,4.0
1982,Missouri,4,4.0
1982,Missouri,5,4.0
1982,Missouri,6,0.0
1982,Missouri,7,0.0
1982,Missouri,8,0.0
1982,Missouri,9,4.0
1982,Montana,1,4.0
1982,Montana,2,0.0
1982,Nebraska,1,0.0
1982,Nebraska,2,0.0
1982,Nebraska,3,0.0
1982,Nevada,1,4.0
1982,New Hampshire,1,4.0
1982,New Hampshire,2,0.0
1982,New Jersey,1,4.0
1982,New Jersey,2,4.0
1982,New Jersey,3,4.0
1982,New Jersey,4,0.0
1982,New Jersey,5,0.0
1982,New Jersey,6,1.0
1982,New Jersey,7,0.0
1982,New Jersey,8,4.0
1982,New Jersey,9,1.0
1982,New Jersey,10,4.0
1982,New Jersey,11,4.0
1982,New Jersey,12,0.0
1982,New Jersey,13,0.0
1982,New Jersey,14,4.0
1982,New Mexico,1,0.0
1982,New Mexico,2,0.0
1982,New York,1,0.0
1982,New York,2,4.0
1982,New York,3,1.0
1982,New York,4,0.0
1982,New York,5,0.0
1982,New York,6,1.0
1982,New York,7,4.0
1982,New York,8,4.0
1982,New York,9,4.0
1982,New York,10,4.0
1982,New York,11,4.0
1982,New York,12,4.0
1982,New York,13,4.0
1982,New York,14,3.0
1982,New York,15,3.0
1982,New York,16,4.0
1982,New York,17,1.0
1982,New York,18,1.0
1982,New York,19,4.0
1982,New York,20,4.0
1982,New York,21,3.0
1982,New York,22,3.0
1982,New York,23,4.0
1982,New York,24,3.0
1982,New York,25,0.0
1982,New York,26,0.0
1982,New York,27,3.0
1982,New York,28,4.0
1982,New York,29,0.0
1982,New York,30,0.0
1982,New York,31,0.0
